nk-values of last simulation
201 nm
300	1.50721	0.954849	0.00150721	0.000954849
301.326	1.49086	0.913803	0.00149086	0.000913803
302.663	1.47437	0.872392	0.00147437	0.000872392
304.013	1.45773	0.830612	0.00145773	0.000830612
305.375	1.44094	0.788458	0.00144094	0.000788458
306.748	1.41388	0.746213	0.00141388	0.000746213
308.135	1.37513	0.703914	0.00137513	0.000703914
309.534	1.33603	0.66123	0.00133603	0.00066123
310.945	1.27448	0.608559	0.00127448	0.000608559
312.37	1.21084	0.569328	0.00121084	0.000569328
313.808	1.15274	0.541772	0.00115274	0.000541772
315.259	1.05985	0.517924	0.00105985	0.000517924
316.723	0.986928	0.508904	0.000986928	0.000508904
318.201	0.909982	0.50814	0.000909982	0.00050814
319.693	0.806736	0.529012	0.000806736	0.000529012
321.199	0.742277	0.552507	0.000742277	0.000552507
322.719	0.669065	0.583621	0.000669065	0.000583621
324.254	0.596816	0.620511	0.000596816	0.000620511
325.804	0.543181	0.652691	0.000543181	0.000652691
327.368	0.487504	0.700254	0.000487504	0.000700254
328.947	0.430572	0.75535	0.000430572	0.00075535
330.542	0.373087	0.81098	0.000373087	0.00081098
332.152	0.327879	0.889755	0.000327879	0.000889755
333.778	0.307216	0.944883	0.000307216	0.000944883
335.42	0.291562	0.995333	0.000291562	0.000995333
337.079	0.278945	1.04364	0.000278945	0.00104364
338.753	0.266202	1.09242	0.000266202	0.00109242
340.445	0.255672	1.13902	0.000255672	0.00113902
342.153	0.248039	1.18264	0.000248039	0.00118264
343.879	0.240328	1.2267	0.000240328	0.0012267
345.622	0.234384	1.26494	0.000234384	0.00126494
347.383	0.229173	1.30088	0.000229173	0.00130088
349.162	0.223908	1.33718	0.000223908	0.00133718
350.959	0.21859	1.37386	0.00021859	0.00137386
352.775	0.213216	1.41092	0.000213216	0.00141092
354.61	0.208102	1.44664	0.000208102	0.00144664
356.464	0.204041	1.47665	0.000204041	0.00147665
358.337	0.199937	1.50699	0.000199937	0.00150699
360.231	0.19579	1.53764	0.00019579	0.00153764
362.144	0.191599	1.56862	0.000191599	0.00156862
364.078	0.187363	1.59992	0.000187363	0.00159992
366.032	0.187696	1.61727	0.000187696	0.00161727
368.008	0.19021	1.62804	0.00019021	0.00162804
370.005	0.192752	1.63894	0.000192752	0.00163894
372.024	0.195321	1.64995	0.000195321	0.00164995
374.065	0.197919	1.66108	0.000197919	0.00166108
376.128	0.19971	1.67508	0.00019971	0.00167508
